zip,post_district,comment,region,town,lat,lng
5037,Obermuhen,,AG,Muhen,47.33012,8.05561
5040,Schöftland,,AG,Schöftland,47.30471,8.05136
5042,Hirschthal,,AG,Hirschthal,47.3188006,8.0527123
5043,Holziken,,AG,Holziken,47.3215574,8.0376896
5044,Kirchrued,,AG,Schlossrued,47.28539,8.09714
5044,Schlossrued,,AG,Schlossrued,47.2907084,8.0890873
5046,Schmiedrued,,AG,Schmiedrued,47.2612478,8.1107406
5046,Schmiedrued-Walde,PO box only,AG,Schmiedrued-Walde,47.26201,8.10915
5046,Walde AG,,AG,Walde AG,47.262777,8.107971
5053,Staffelbach,,AG,Staffelbach,47.2837189,8.0423865
5053,Wittwil,,AG,Wittwil,47.2907932,8.0376942
5054,Kirchleerau,,AG,Kirchleerau,47.27383,8.06632
5054,Kirchleerau-Moosleerau,PO box only,AG,Kirchleerau-Moosleerau,47.2679859,8.0702326
5054,Moosleerau,,AG,Moosleerau,47.2697,8.0647511
5056,Attelwil,,AG,Attelwil,47.2598028,8.043949
5057,Reitnau,,AG,Reitnau,47.2504784,8.0452323
5058,Wiliberg,,AG,Wiliberg,47.2686808,8.0219027
5062,Oberhof,,AG,Oberhof,47.4517766,8.0059742
5063,Wölflinswil,,AG,Wölflinswil,47.4610461,7.998045
5064,Wittnau,,AG,Wittnau,47.4800318,7.9760149
5070,Frick,,AG,Frick,47.5085197,8.0186727
5072,Oeschgen,,AG,Oeschgen,47.5190933,8.017178
5073,Gipf-Oberfrick,,AG,Gipf-Oberfrick,47.4981196,8.0033184
5074,Eiken,,AG,Eiken,47.5331075,7.9871358
5075,Hornussen,,AG,Hornussen,47.4998388,8.0646316
5076,Bözen,,AG,Bözen,47.4948295,8.0840229
5077,Elfingen,,AG,Elfingen,47.5084111,8.0994405
5078,Effingen,,AG,Effingen,47.4886223,8.10427
5079,Zeihen,,AG,Zeihen,47.4758911,8.0836687
5080,Laufenburg,,AG,Laufenburg,47.5596648,8.0582758
5082,Kaisten,,AG,Kaisten,47.54033,8.04439
5083,Ittenthal,,AG,Ittenthal,47.5180999,8.0592714
5084,Rheinsulz,,AG,Rheinsulz,47.5557735,8.0902542
5085,Obersulz,,AG,Sulz AG,47.52741,8.09669
5085,Sulz AG,,AG,Sulz AG,47.532246,8.0972936
5102,Rupperswil,,AG,Rupperswil,47.4051347,8.1290407
5103,Möriken AG,,AG,Möriken AG,47.415751,8.184179
5103,Wildegg,,AG,Wildegg,47.4177332,8.167819
5105,Auenstein,,AG,Auenstein,47.4166971,8.1362613
5106,Veltheim AG,,AG,Veltheim AG,47.4295685,8.1526128
5107,Schinznach Dorf,,AG,Schinznach Dorf,47.4474737,8.1427966
5108,Oberflachs,,AG,Oberflachs,47.4409849,8.1296349
5112,Thalheim AG,,AG,Thalheim AG,47.4434508,8.0961387
5113,Holderbank AG,,AG,Holderbank AG,47.4309267,8.1681246
5116,Schinznach Bad,,AG,Schinznach Bad,47.4504862,8.1684054
5200,Brugg AG,,AG,Brugg AG,47.480853,8.208827
5200,Königsfelden,,AG,Brugg AG,47.4813578,8.2154416
5201,Brugg AG 1 Fächer,PO box only,AG,Brugg AG,47.4822596,8.2056364
5210,Windisch,,AG,Windisch,47.4767224,8.217699
5212,Hausen AG,,AG,Hausen AG,47.4626411,8.2075575
5213,Villnachern,,AG,Villnachern,47.469412,8.1631666
5222,Umiken,,AG,Umiken,47.4830247,8.1910126
5223,Riniken,,AG,Riniken,47.4939966,8.1889919
5225,Bözberg,,AG,Bözberg,47.5007578,8.157957
5232,Villigen PSI,,AG,Villigen PSI,47.5385718,8.2299077
5233,Stilli,,AG,Stilli,47.51605,8.23133
5234,Villigen,,AG,Villigen,47.5342983,8.2070747
5235,Rüfenach AG,,AG,Rüfenach AG,47.5080517,8.2101784
5236,Remigen,,AG,Remigen,47.5157684,8.1893084
5237,Mönthal,,AG,Mönthal,47.5170805,8.1446086
5237,Ueberthal,,AG,Mönthal,47.50727,8.15125
5242,Birr,,AG,Birr,47.4363544,8.2059141
5242,Birr-Lupfig,PO box only,AG,Birr-Lupfig,47.4349868,8.2146915
5242,Birrfeld,,AG,Lupfig,47.4371008,8.2277428
5242,Lupfig,,AG,Lupfig,47.4409386,8.2044259
5243,Mülligen,,AG,Mülligen,47.4576006,8.2407016
5244,Birrhard,,AG,Birrhard,47.432565,8.2440188
5245,Habsburg,,AG,Habsburg,47.4626153,8.1860531
5246,Scherz,,AG,Scherz,47.4464569,8.1846352
5272,Büren AG,,AG,Gansingen,47.5432404,8.133845
5272,Gansingen,,AG,Gansingen,47.5432404,8.133845
5273,Oberhofen AG,,AG,Oberhofen AG,47.5574155,8.1257187
5274,Mettau,,AG,Mettau,47.5638457,8.1271002
5275,Etzgen,,AG,Etzgen,47.5704441,8.1111217
5276,Wil AG,,AG,Wil AG,47.5676233,8.1559665
5277,Hottwil,,AG,Hottwil,47.5475852,8.161276
5300,Ennetturgi,,AG,Turgi,47.4970111,8.2503224
5300,Turgi,,AG,Turgi,47.4887974,8.2547897
5300,Wil b. Turgi,,AG,Turgi,47.488977,8.259648
5301,Siggenthal Station,,AG,Siggenthal Station,47.5165474,8.2391223
5303,Würenlingen,,AG,Würenlingen,47.533865,8.2545695
5304,Endingen,,AG,Endingen,47.5380994,8.2903426
5305,Unterendingen,,AG,Unterendingen,47.5468696,8.2893399
5306,Tegerfelden,,AG,Tegerfelden,47.5611603,8.2866172
5312,Beznau,,AG,Döttingen,47.5540849,8.2305843
5312,Döttingen,,AG,Döttingen,47.570768,8.2588195
5313,Klingnau,,AG,Klingnau,47.5810229,8.2489572
5314,Eien,,AG,Kleindöttingen,47.56221,8.23836
5314,Kleindöttingen,,AG,Kleindöttingen,47.57094,8.24691
5315,Böttstein,,AG,Böttstein,47.5510345,8.2149613
5316,Gippingen,,AG,Leuggern,47.5872406,8.2199336
5316,Leuggern,,AG,Leuggern,47.5853787,8.2188399
5316,Schlatt b. Leuggern,,AG,Leuggern,47.5603196,8.2213502
5317,Etzwil,,AG,Hettenschwil,47.56395,8.19333
5317,Hettenschwil,,AG,Hettenschwil,47.57712,8.19922
5318,Mandach,,AG,Mandach,47.5467341,8.1858144
5322,Koblenz,,AG,Koblenz,47.60954,8.23842
5323,Rietheim,,AG,Rietheim,47.6006299,8.2786232
5324,Full-Reuenthal,,AG,Full-Reuenthal,47.6031455,8.2024641
5324,Reuenthal,,AG,Full-Reuenthal,47.60313,8.2023621
5325,Leibstadt,,AG,Leibstadt,47.5899397,8.173178
5326,Schwaderloch,,AG,Schwaderloch,47.5859912,8.1444247
5330,Bad Zurzach,,AG,Bad Zurzach,47.5877895,8.2933248
5332,Rekingen AG,,AG,Rekingen AG,47.569968,8.327111
5333,Baldingen,,AG,Baldingen,47.55505,8.31702
5334,Böbikon,,AG,Böbikon,47.5539346,8.331219
5400,Baden,,AG,Baden,47.4685051,8.2972173
5401,Baden,PO box only,AG,Baden,47.5802858,7.596939
5402,Baden,PO box only,AG,Baden,47.4719392,8.3068976
5404,Baden,,AG,Baden,47.4544229,8.2786851
5405,Baden 5 Dättwil,PO box only,AG,Baden,47.4518024,8.2892952
5405,Dättwil AG,,AG,Dättwil AG,47.456255,8.288293
5406,Baden 6 Rütihof,PO box only,AG,Baden,47.438642,8.268235
5406,Rütihof,,AG,Rütihof,47.4372804,8.2683749
5408,Ennetbaden,,AG,Ennetbaden,47.4795038,8.3143249
5412,Gebenstorf,,AG,Gebenstorf,47.4794177,8.2488104
5412,Reuss,,AG,Gebenstorf,47.4789278,8.2295287
5412,Vogelsang AG,,AG,Vogelsang AG,47.4889311,8.2418886
5413,Birmenstorf AG,,AG,Birmenstorf AG,47.4607801,8.2506058
5415,Hertenstein AG,,AG,Hertenstein AG,47.4864893,8.3114796
5415,Nussbaumen AG,,AG,Nussbaumen AG,47.4869979,8.2932422
5415,Obersiggenthal,,AG,Nussbaumen AG,47.490481,8.3006155
5415,Rieden AG,,AG,Rieden AG,47.484828,8.29955
5416,Kirchdorf AG,,AG,Kirchdorf AG,47.493339,8.275972
5417,Obersiggingen,,AG,Untersiggenthal,47.4996805,8.2638491
5417,Untersiggenthal,,AG,Untersiggenthal,47.4978612,8.2638309
5417,Untersiggingen,,AG,Untersiggenthal,47.5019689,8.2537733
5420,Ehrendingen,,AG,Ehrendingen,47.4972188,8.342054
5423,Freienwil,,AG,Freienwil,47.5035705,8.3280246
5425,Schneisingen,,AG,Schneisingen,47.5199173,8.361593
5425,Widen b. Schneisingen,,AG,Schneisingen,47.5192025,8.3492273
5426,Lengnau AG,,AG,Lengnau AG,47.5256823,8.3261442
5426,Vogelsang b. Lengnau,,AG,Lengnau AG,47.5403729,8.3216855
5430,Wettingen,,AG,Wettingen,47.4659503,8.3265988
5430,Wettingen 1,PO box only,AG,Wettingen 1,47.4662,8.32352
5430,Wettingen 2 Dorf,PO box only,AG,Wettingen 2,47.4660606,8.3299528
5430,Wettingen 3 Langenstein,PO box only,AG,Wettingen 3,47.469803,8.3204778
5432,Neuenhof,,AG,Neuenhof,47.4494044,8.3274948
5436,Oetlikon,,AG,Würenlos,47.448192,8.369377
5436,Würenlos,,AG,Würenlos,47.4416652,8.363131
5442,Fislisbach,,AG,Fislisbach,47.4387543,8.2919671
5443,Niederrohrdorf,,AG,Niederrohrdorf,47.42442,8.30441
5443,Vogelrüti,,AG,Niederrohrdorf,47.4149159,8.3125927
5444,Künten,,AG,Künten,47.3895991,8.3303512
5444,Sulz b. Künten,,AG,Künten,47.3766195,8.3108079
5445,Eggenwil,,AG,Eggenwil,47.3702231,8.3401721
5452,Oberrohrdorf,,AG,Oberrohrdorf,47.423424,8.3155322
5452,Staretschwil,,AG,Oberrohrdorf,47.4268811,8.315314
5453,Busslingen,,AG,Remetschwil,47.40848,8.31618
5453,Remetschwil,,AG,Remetschwil,47.4083745,8.3266242
5454,Bellikon,,AG,Bellikon,47.3891984,8.3440277
5462,Siglistorf,,AG,Siglistorf,47.5451227,8.379834
5463,Mellstorf,,AG,Wislikofen,47.554,8.37531
5463,Wislikofen,,AG,Wislikofen,47.5580898,8.3617539
5464,Rümikon AG,,AG,Rümikon AG,47.565384,8.373653
5465,Mellikon,,AG,Mellikon,47.5681243,8.3521038
5466,Kaiserstuhl AG,,AG,Kaiserstuhl AG,47.5670833,8.4191345
5467,Fisibach,,AG,Fisibach,47.5615687,8.4090582
5502,Hunzenschwil,,AG,Hunzenschwil,47.3864912,8.1226224
5503,Schafisheim,,AG,Schafisheim,47.3773199,8.1427231
5504,Othmarsingen,,AG,Othmarsingen,47.4011262,8.2153079
5505,Brunegg,,AG,Brunegg,47.4189511,8.2169852
5506,Mägenwil,,AG,Mägenwil,47.4120437,8.2356098
5507,Mellingen,,AG,Mellingen,47.4179544,8.2727454
5512,Büblikon,,AG,Wohlenschwil,47.4165819,8.2589107
5512,Wohlenschwil,,AG,Wohlenschwil,47.4125559,8.2569192
5522,Tägerig,,AG,Tägerig,47.403857,8.2786916
5524,Gnadenthal,,AG,Nesselnbach,47.391801,8.302604
5524,Nesselnbach,,AG,Nesselnbach,47.379832,8.2955173
5524,Niederwil AG,,AG,Niederwil AG,47.379832,8.2955173
5525,Fischbach-Göslikon,,AG,Fischbach-Göslikon,47.3722258,8.3072911
5600,Ammerswil AG,,AG,Ammerswil AG,47.369286,8.204594
5600,Lenzburg,,AG,Lenzburg,47.3904443,8.1721545
5600,Lenzburg 1,PO box only,AG,Lenzburg 1,47.3891784,8.1789013
5600,Lenzburg 2 Stadt,PO box only,AG,Lenzburg 2,47.385767,8.182267
5603,Staufen,,AG,Staufen,47.3836889,8.1681976
5604,Hendschiken,,AG,Hendschiken,47.38572,8.21933
5605,Dottikon,,AG,Dottikon,47.3830192,8.2430405
5606,Dintikon,,AG,Dintikon,47.3644751,8.2280787
5607,Hägglingen,,AG,Hägglingen,47.3869008,8.251313
5608,Stetten AG,,AG,Stetten AG,47.401339,8.3048433
5610,Wohlen AG,,AG,Wohlen AG,47.3508817,8.2870507
5610,Wohlen AG 1,PO box only,AG,Wohlen AG 1,47.3493135,8.2826241
5610,Wohlen AG 2 Postplatz,PO box only,AG,Wohlen AG 2,47.3486225,8.277162
5611,Anglikon,,AG,Anglikon,47.3649999,8.2622134
5612,Villmergen,,AG,Villmergen,47.3446612,8.236875
5613,Hilfikon,,AG,Hilfikon,47.3331334,8.2465197
5614,Sarmenstorf,,AG,Sarmenstorf,47.310589,8.251219
5615,Fahrwangen,,AG,Fahrwangen,47.2946906,8.2420267
5616,Meisterschwanden,,AG,Meisterschwanden,47.2933939,8.2310441
5617,Tennwil,,AG,Tennwil,47.3067267,8.2215858
5618,Bettwil,,AG,Bettwil,47.2903281,8.2693321
5619,Büttikon AG,,AG,Büttikon AG,47.3343403,8.2671206
5619,Uezwil,,AG,Uezwil,47.3172792,8.2739485
5620,Bremgarten AG,,AG,Bremgarten AG,47.3579427,8.3254305
5620,Bremgarten AG 1,PO box only,AG,Bremgarten AG 1,47.3575053,8.3300488
5621,Zufikon,,AG,Zufikon,47.3455892,8.3577623
5622,Büelisacker,,AG,Waltenschwil,47.3347266,8.3006497
5622,Waltenschwil,,AG,Waltenschwil,47.3347266,8.3006497
5623,Boswil,,AG,Boswil,47.3000881,8.3084593
5624,Bünzen,,AG,Bünzen,47.3108608,8.3241179
5624,Waldhäusern AG,,AG,Waldhäusern AG,47.326763,8.315296
5625,Kallern,,AG,Kallern,47.3121376,8.2941482
5626,Hermetschwil-Staffeln,,AG,Hermetschwil-Staffeln,47.3307554,8.3411019
5627,Besenbüren,,AG,Besenbüren,47.3119584,8.3440772
5628,Althäusern,,AG,Aristau,47.2861314,8.364799
5628,Aristau,,AG,Aristau,47.2861314,8.364799
5628,Birri,,AG,Aristau,47.27944,8.36706
5630,Muri AG,,AG,Muri AG,47.2782305,8.3382955
5632,Buttwil,,AG,Buttwil,47.267992,8.3108014
5634,Merenschwand,,AG,Merenschwand,47.2594048,8.3749207
5634,Rickenbach AG,,AG,Merenschwand,47.2594048,8.3749207
5634,Unterrüti,,AG,Merenschwand,47.2594048,8.3749207
5636,Benzenschwil,,AG,Benzenschwil,47.2479093,8.3648949
5637,Beinwil (Freiamt),,AG,Beinwil (Freiamt),47.2300917,8.3429977
5637,Brunnwil,,AG,Beinwil (Freiamt),47.23199,8.32824
5637,Geltwil,,AG,Geltwil,47.2492718,8.3222253
5637,Isenbergschwil,,AG,Geltwil,47.2459459,8.3376774
5637,Wallenschwil,,AG,Beinwil (Freiamt),47.23841,8.36643
5637,Wiggwil,,AG,Beinwil (Freiamt),47.2217316,8.3434572
5637,Winterschwil,,AG,Beinwil (Freiamt),47.2400978,8.3399477
5642,Mühlau,,AG,Mühlau,47.2299401,8.388647
5643,Alikon,,AG,Alikon,47.19886,8.35946
5643,Meienberg,,AG,Meienberg,47.1990988,8.3783604
5643,Reussegg,,AG,Sins,47.2123377,8.3975157
5643,Sins,,AG,Sins,47.1990988,8.3783604
5644,Auw,,AG,Auw,47.2116473,8.3643384
5644,Rüstenschwil,,AG,Auw,47.2116473,8.3643384
5645,Aettenschwil,,AG,Aettenschwil,47.18421,8.37183
5645,Fenkrieden,,AG,Fenkrieden,47.15945,8.36897
5646,Abtwil AG,,AG,Abtwil AG,47.1763608,8.3535669
5647,Oberrüti,,AG,Oberrüti,47.1659772,8.3944487
5702,Niederlenz,,AG,Niederlenz,47.4015698,8.1761165
5703,Seon,,AG,Seon,47.3481098,8.1588699
5704,Egliswil,,AG,Egliswil,47.3492167,8.1879722
5705,Hallwil,,AG,Hallwil,47.3299656,8.1743906
5706,Alliswil,,AG,Boniswil,47.309167,8.194444
5706,Boniswil,,AG,Boniswil,47.3175046,8.1871583
5707,Brestenberg,,AG,Seengen,47.3167375,8.2115051
5707,Seengen,,AG,Seengen,47.3267872,8.2054516
5708,Birrwil,,AG,Birrwil,47.2887342,8.1982023
5712,Beinwil am See,,AG,Beinwil am See,47.2657595,8.2049532
5722,Gränichen,,AG,Gränichen,47.3621015,8.0980292
5722,Rütihof b. Gränichen,,AG,Gränichen,47.3621015,8.0980292
5723,Teufenthal AG,,AG,Teufenthal AG,47.329408,8.114469
5724,Dürrenäsch,,AG,Dürrenäsch,47.3214469,8.1568605
5725,Leutwil,,AG,Leutwil,47.3100762,8.1736563
5726,Unterkulm,,AG,Unterkulm,47.3131283,8.1137093
5727,Oberkulm,,AG,Oberkulm,47.299952,8.1238534
5728,Gontenschwil,,AG,Gontenschwil,47.2801607,8.1447557
5728,Schwarzenberg Bad,,AG,Gontenschwil,47.2801607,8.1447557
5732,Zetzwil,,AG,Zetzwil,47.2862147,8.14964
5733,Leimbach AG,,AG,Leimbach AG,47.2744264,8.1698147
5734,Reinach AG,,AG,Reinach AG,47.2604383,8.1763195
5735,Pfeffikon LU,,LU,Pfeffikon LU,47.2468436,8.1763366
5736,Burg AG,,AG,Burg AG,47.2344157,8.1793473
5737,Menziken,,AG,Menziken,47.2403152,8.1875302
5742,Kölliken,,AG,Kölliken,47.3360247,8.0243041
5745,Safenwil,,AG,Safenwil,47.3212415,7.9870207
5746,Rothacker,,SO,Walterswil SO,47.3268695,7.9697968
5746,Walterswil SO,,SO,Walterswil SO,47.3271062,7.9637912
6000,Luzern,,LU,Luzern,47.0493733,8.3123166
6002,Luzern 2 Universität Fächer,PO box only,LU,Luzern,47.0584263,8.3109151
6003,Luzern,,LU,Luzern,47.0484552,8.2920023
6004,Luzern Zustellkreis,,LU,Luzern,47.0576196,8.300678
6005,Luzern Zustellkreis,,LU,Luzern,47.0419512,8.3140814
6005,St. Niklausen LU,,LU,St. Niklausen LU,47.01912,8.33921
6006,Dietschiberg,,LU,Luzern,47.0653214,8.3412899
6006,Luzern Zustellkreis,,LU,Luzern,47.0501682,8.3093072
6007,Luzern Verarbeitungszentrum,,LU,Luzern,46.9175978,7.6025745
6009,Luzern,,LU,Luzern,46.9175978,7.6025745
6010,Kriens,,LU,Kriens,47.0223002,8.2813683
6010,Kriens 2 Fächer,PO box only,LU,Kriens 2,47.0549368,8.3149861
6010,Pilatus Kulm,,OW,Pilatus Kulm,46.9792508,8.2555157
6011,Kriens,PO box only,LU,Kriens,47.0348399,8.2790541
6012,Obernau,,LU,Obernau,47.03084,8.2515
6013,Eigenthal,,LU,Eigenthal,46.9925688,8.2188823
6014,Luzern,,LU,Luzern,47.0588407,8.2500796
6015,Luzern Reussbühl,,LU,Luzern,47.063367,8.2797341
6016,Hellbühl,,LU,Hellbühl,47.07058,8.19928
6017,Ruswil,,LU,Ruswil,47.0839774,8.1263258
6018,Buttisholz,,LU,Buttisholz,47.1144651,8.0943572
6019,Sigigen,,LU,Sigigen,47.0635073,8.1352953
6020,Emmenbrücke,,LU,Emmenbrücke,47.0771818,8.2674067
6020,Emmenbrücke 2 Sprengi,PO box only,LU,Emmenbrücke 2,47.0807845,8.2717082
6020,Emmenweid,,LU,Emmenbrücke,47.0771818,8.2674067
6020,Gerliswil,,LU,Emmenbrücke,47.0752316,8.2763553
6020,Sprengi,,LU,Emmenbrücke,47.081388,8.272198
6021,Emmenbrücke 1,PO box only,LU,Emmenbrücke 1,47.4504636,7.5170922
6022,Grosswangen,,LU,Grosswangen,47.1338759,8.0477719
6023,Rothenburg,,LU,Rothenburg,47.0936155,8.2716874
6024,Hildisrieden,,LU,Hildisrieden,47.1507878,8.2284761
6025,Neudorf,,LU,Neudorf,47.1768919,8.2090818
6026,Rain,,LU,Rain,47.12766,8.25356
6027,Römerswil LU,,LU,Römerswil LU,47.1670368,8.2455246
6028,Herlisberg,,LU,Herlisberg,47.1979286,8.2304571
6030,Ebikon,,LU,Ebikon,47.081645,8.3407354
6031,Ebikon,PO box only,LU,Ebikon,47.0820466,8.3398186
6032,Emmen,,LU,Emmen,47.0938162,8.308272
6032,Rathausen,,LU,Emmen,47.08016,8.31361
6033,Buchrain,,LU,Buchrain,47.1034539,8.3441443
6034,Inwil,,LU,Inwil,47.1287795,8.3666402
6034,Oberhofen LU,,LU,Inwil,47.1205818,8.3407399
6034,Pfaffwil,,LU,Inwil,47.1304722,8.384833
6035,Perlen,,LU,Perlen,47.11068,8.36224
6036,Dierikon,,LU,Dierikon,47.0972269,8.3668411
6037,Root,,LU,Root,47.109598,8.3940725
6038,Gisikon,,LU,Gisikon,47.1276261,8.4012374
6038,Honau,,LU,Honau,47.1306454,8.4063308
6039,Root D4,,LU,Root D4,47.1040716,8.3742067
6042,Dietwil,,AG,Dietwil,47.1488021,8.3920498
6043,Adligenswil,,LU,Adligenswil,47.071186,8.3647405
6044,Udligenswil,,LU,Udligenswil,47.0905768,8.4016959
6045,Meggen,,LU,Meggen,47.0502862,8.3675336
6047,Kastanienbaum,,LU,Kastanienbaum,47.00777,8.33995
6048,Horw,,LU,Horw,47.0249599,8.3121008
6052,Hergiswil NW,,NW,Hergiswil NW,46.9883344,8.2774444
6053,Alpnachstad,,OW,Alpnachstad,46.9691782,8.2718593
6055,Alpnach Dorf,,OW,Alpnach Dorf,46.949044,8.2122562
6055,Schoried,,OW,Alpnach Dorf,46.9339094,8.2544257
6056,Kägiswil,,OW,Kägiswil,46.92174,8.26269
6060,Ramersberg,,OW,Ramersberg,46.8974442,8.2329791
6060,Sarnen,,OW,Sarnen,46.9038736,8.2289979
6060,Sarnen 2 Fächer,PO box only,OW,Sarnen 2,46.9038736,8.2289979
6061,Sarnen 1,PO box only,OW,Sarnen 1,46.9008751,8.2743364
6062,Oberwilen,,OW,Wilen (Sarnen),46.8715713,8.2031962
6062,Wilen (Sarnen),,OW,Wilen (Sarnen),46.87473,8.20998
6063,Schwendi OW,,OW,Stalden (Sarnen),46.8803103,8.1925204
6063,Stalden (Sarnen),,OW,Stalden (Sarnen),46.88486,8.20099
6064,Kerns,,OW,Kerns,46.9040003,8.2946543
6066,St. Niklausen OW,,OW,St. Niklausen OW,46.87524,8.28277
6067,Melchtal,,OW,Melchtal,46.834079,8.2892318
6068,Melchsee-Frutt,,OW,Melchsee-Frutt,46.7859791,8.3078189
6072,Sachseln,,OW,Sachseln,46.8500287,8.2312588
6073,Flüeli-Ranft,,OW,Flüeli-Ranft,46.8748344,8.2593093
6074,Giswil,,OW,Giswil,46.838212,8.1872814
6078,Bürglen OW,,OW,Bürglen OW,46.8119551,8.1656313
6078,Kaiserstuhl OW,,OW,Bürglen OW,46.8139205,8.1753132
6078,Lungern,,OW,Lungern,46.7858188,8.159704
6078,Obsee,,OW,Lungern,46.7826272,8.1538113
6083,Hasliberg Hohfluh,,BE,Hasliberg Hohfluh,46.751221,8.175788
6084,Hasliberg Wasserwendi,,BE,Hasliberg Wasserwendi,46.7545631,8.2036312
6085,Hasliberg Goldern,,BE,Hasliberg Goldern,46.739504,8.1990111
6086,Hasliberg Reuti,,BE,Hasliberg Reuti,46.73285,8.20888
6102,Blatten (Malters),,LU,Malters,47.04037,8.22564
6102,Malters,,LU,Malters,47.0342848,8.1831137
6103,Schwarzenberg LU,,LU,Schwarzenberg LU,46.9907208,8.1765339
6105,Schachen LU,,LU,Schachen LU,47.0280423,8.1335118
6106,Werthenstein,,LU,Werthenstein,47.0497303,8.1038793
6110,Fontannen b. Wolhusen,,LU,Fontannen b. Wolhusen,47.0618181,8.0714915
6110,Wolhusen,,LU,Wolhusen,47.0586361,8.0731633
6112,Doppleschwand,,LU,Doppleschwand,47.0186765,8.0556121
6113,Romoos,,LU,Romoos,47.002329,8.0129018
6114,Steinhuserberg,,LU,Steinhuserberg,47.0390501,8.0568199
6122,Menznau,,LU,Menznau,47.0738989,8.0390977
6122,Twerenegg,,LU,Menznau,47.0660572,8.0122819
6123,Geiss,,LU,Geiss,47.090548,8.055841
6125,Menzberg,,LU,Menzberg,47.040556,7.997222
6126,Daiwil,,LU,Daiwil,47.096665,8.0125632
6130,Käppelimatt b. Willisau,,LU,Willisau,47.116667,8.0
6130,Ostergau,,LU,Willisau,47.11393,8.01828
6130,Willisau,,LU,Willisau,47.116667,8.0
6132,Rohrmatt,,LU,Rohrmatt,47.0861038,7.9873432
6133,Hergiswil b. Willisau,,LU,Hergiswil b. Willisau,47.0648206,7.959008
6142,Gettnau,,LU,Gettnau,47.1413003,7.9725332
6143,Ohmstal,,LU,Ohmstal,47.1625583,7.94984
6144,Zell LU,,LU,Zell LU,47.139762,7.9382446
6145,Fischbach LU,,LU,Fischbach LU,47.1518205,7.9057983
6146,Grossdietwil,,LU,Grossdietwil,47.163064,7.8850555
6147,Altbüron,,LU,Altbüron,47.1823166,7.8811574
6152,Hüswil,,LU,Hüswil,47.12805,7.90445
6153,Ufhusen,,LU,Ufhusen,47.1170905,7.8939976
6154,Flühlen (Luthern),,LU,Hofstatt,47.0852779,7.914591
6154,Hofstatt,,LU,Hofstatt,47.0852779,7.914591
6156,Luthern,,LU,Luthern,47.0488598,7.9069169
6156,Luthern Bad,,LU,Luthern Bad,47.02697,7.9255
6160,Entlebuch Businesszentrum,,LU,Entlebuch Businesszentrum,47.052283,8.068284
6162,Entlebuch,,LU,Entlebuch,46.9917412,8.0647494
6162,Finsterwald b. Entlebuch,,LU,Finsterwald b. Entlebuch,46.9748961,8.1242595
6162,Rengg,,LU,Rengg,46.9748961,8.1242595
6163,Ebnet,,LU,Ebnet,47.0217823,8.0771345
6166,Hasle LU,,LU,Hasle LU,46.9800466,8.0538414
6166,Heiligkreuz LU,,LU,Hasle LU,46.94939,8.04869
6167,Bramboden,,LU,Bramboden,46.9792371,7.9850399
6170,Fontannen b. Schüpfheim,,LU,Schüpfheim,46.97242,7.98786
6170,Klusstalden,,LU,Schüpfheim,46.9267589,8.018234
6170,Oberberg b. Schüpfheim,,LU,Schüpfheim,46.9507599,7.9812704
6170,Schüpfheim,,LU,Schüpfheim,46.9519892,8.0163553
6170,Schwändi b. Schüpfheim,,LU,Schüpfheim,46.9544318,8.0372616
6173,Flühli LU,,LU,Flühli LU,46.8840955,8.0270584
6174,Sörenberg,,LU,Sörenberg,46.8076044,8.0054691
6182,Escholzmatt,,LU,Escholzmatt,46.9289069,7.9447271
6182,Feldmoos,,LU,Escholzmatt,46.92517,7.95541
6182,Glichenberg,,LU,Escholzmatt,46.9270933,7.8988718
6182,Michlischwand,,LU,Escholzmatt,46.943785,7.957272
6192,Hilfernthal,,LU,Wiggen,46.8698634,7.929854
6192,Wiggen,,LU,Wiggen,46.89564,7.90874
6196,Marbach LU,,LU,Marbach LU,46.854006,7.8999603
6197,Bumbach,,BE,Schangnau,46.81385,7.90069
6197,Kemmeriboden,,BE,Schangnau,46.8020805,7.9352214
6197,Schangnau,,BE,Schangnau,46.826807,7.85924
6203,Sempach Station,,LU,Sempach Station,47.11636,8.19435
6204,Sempach,,LU,Sempach,47.1341481,8.1933634
6204,Sempach Stadt,PO box only,LU,Sempach Stadt,47.1341481,8.1933634
6205,Eich,,LU,Eich,47.1603059,8.1685081
6206,Neuenkirch,,LU,Neuenkirch,47.1014681,8.2025096
6207,Nottwil,,LU,Nottwil,47.1257257,8.137588
6207,Nottwil Schweizer Paraplegikerzentrum,,LU,Nottwil Paraplegikerzentrum,47.141529,8.130884
6208,Oberkirch LU,,LU,Oberkirch LU,47.1579086,8.0988664
6210,Sursee,,LU,Sursee,47.1771473,8.1043593
6211,Buchs LU,,LU,Buchs LU,47.2013815,8.0393232
6212,Kaltbach,,LU,Kaltbach,47.1839,8.05815
6212,St. Erhard,,LU,St. Erhard,47.1822578,8.0668541
6213,Knutwil,,LU,Knutwil,47.1988933,8.0745829
6214,Schenkon,,LU,Schenkon,47.1850966,8.130626
6215,Beromünster,,LU,Beromünster,47.2064459,8.1916446
6215,Schwarzenbach b. Beromünster,,LU,Schwarzenbach LU,47.2319282,8.2109371
6216,Bognau,,LU,Mauensee,47.1699497,8.0872146
